epoch,train_loss,val_loss,val_accuracy,val_macro_f1,lr,seconds
1,1.0727913445896573,1.0726930564538593,0.3969171483622351,0.31066545844078064,0.0003,25.53309249999984
2,0.7415919452905655,0.9534460937816054,0.5491329479768786,0.526382327079773,0.00029953760005996916,1.6148507000000336
3,0.473537088268333,0.6899223774384442,0.7398843930635838,0.7280394434928894,0.00029815325108927063,1.5554118999998536
4,0.3818155311875873,0.49688036685274745,0.8285163776493256,0.8289823532104492,0.0002958554880596515,1.4976338000001306
5,0.3398650089899699,0.4977601311799419,0.8285163776493256,0.8285467028617859,0.00029265847744427303,2.3694843000000674
6,0.3139294762578275,0.4655263737447,0.8477842003853564,0.8485020399093628,0.000288581929876693,1.5526429000001372
7,0.28898069966170525,0.46480086417097116,0.8728323699421965,0.8715416193008423,0.0002836509786282552,1.5461477999999715
8,0.27847261188758743,0.5267807148784571,0.8342967244701349,0.8331198692321777,0.00027789602465311383,1.493002400000023
9,0.26583052716321415,0.46220969625520797,0.8477842003853564,0.846629798412323,0.0002713525491562421,1.5218835000000581
10,0.25114316534664893,0.5593565479638719,0.8227360308285164,0.818877100944519,0.00026406089484000466,1.5398522000000412
11,0.251007034132878,0.45209709900881745,0.8477842003853564,0.8472482562065125,0.0002560660171779821,1.5670313000000533
12,0.2305566714041763,0.5355032280460718,0.8285163776493256,0.8261994123458862,0.0002474172072495276,1.5008910999999898
13,0.22522995869318643,0.6803987838169973,0.8169556840077071,0.8172765970230103,0.000238167787843871,1.4812622999997984
14,0.22098931421836218,0.47513038367894345,0.8651252408477842,0.8643317222595215,0.00022837478470739232,1.4751109999999699
15,0.2160768426126904,0.62657456832125,0.815028901734104,0.8142045736312866,0.000218098574960932,1.4759160000000975
