epoch,train_loss,val_loss,val_accuracy,val_macro_f1,lr,seconds
1,1.1278714769416385,1.1078056705710055,0.3140655105973025,0.15933530032634735,0.0003,21.94167010000001
2,1.0915839539633856,1.0505373431997722,0.42196531791907516,0.3552260100841522,0.00029953760005996916,1.4882775000000947
3,1.0472010804547205,0.9847761843934913,0.5202312138728323,0.5156122446060181,0.00029815325108927063,1.4988366000000042
4,0.9785730921559863,0.9261084164498169,0.5568400770712909,0.5596871972084045,0.0002958554880596515,1.4973942999999963
5,0.913187293542756,0.8998746673266093,0.5838150289017341,0.5614542961120605,0.00029265847744427303,1.4857465000000047
6,0.8514679421981176,0.8588324309773527,0.603082851637765,0.5988077521324158,0.000288581929876693,1.4878479999999854
7,0.7742193126016192,0.9139054655339677,0.6088631984585742,0.5958864688873291,0.0002836509786282552,1.4771571000001131
8,0.6890231635835435,0.7402259661512798,0.6897880539499036,0.6888021230697632,0.00027789602465311383,1.493672399999923
9,0.6084491974777646,0.7423603559964425,0.6955684007707129,0.6944197416305542,0.0002713525491562421,1.479475099999945
10,0.5731223863032129,0.6695101589596111,0.74373795761079,0.7448041439056396,0.00026406089484000466,1.4855113000000983
11,0.52143661181132,0.6941694861891642,0.7341040462427746,0.7288615107536316,0.0002560660171779821,1.4873060999998415
12,0.5018066465854645,0.6414491009964879,0.7649325626204239,0.7674374580383301,0.0002474172072495276,1.4811531999998806
13,0.46048977722724277,0.6318422327381568,0.7630057803468208,0.7643041014671326,0.000238167787843871,1.4837272999998277
14,0.4384007917510139,0.6161316296728131,0.7880539499036608,0.7903499603271484,0.00022837478470739232,1.4902594999998655
15,0.41890767630603576,0.5985080781240224,0.791907514450867,0.7943671941757202,0.000218098574960932,1.511308900000131
16,0.39405056999789345,0.6017645096732932,0.7938342967244701,0.795335054397583,0.00020740251485476348,1.4770750999998654
17,0.3943772324257427,0.5855988755621203,0.791907514450867,0.7938224673271179,0.00019635254915624213,1.5034628000000794
18,0.3832287929124302,0.5690497739926009,0.8073217726396917,0.8089119791984558,0.00018501680457838585,1.4847386999999799
19,0.3765845489170816,0.5674939662045826,0.8073217726396917,0.8087529540061951,0.00017346516975603465,1.4743177000000287
20,0.3606069154209561,0.5557669744555891,0.8169556840077071,0.8180221319198608,0.00016176886435917675,1.469941800000015
21,0.3793805249863201,0.5636873264188711,0.8111753371868978,0.8132755160331726,0.00015,1.4557102999999643
22,0.3517204316125976,0.5526117858170085,0.8131021194605009,0.8147690296173096,0.00013823113564082325,1.4464655000001585
23,0.34108402248885894,0.5769517206961938,0.8053949903660886,0.8062900304794312,0.00012653483024396538,1.5034796999998434
24,0.3477766224079662,0.5722185937196074,0.8169556840077071,0.8182680010795593,0.00011498319542161417,1.5054717999998957
25,0.348744531472524,0.5506972288694915,0.8246628131021194,0.8269065618515015,0.00010364745084375787,1.4810560000000805
26,0.3328477094570796,0.5377984466120916,0.8208092485549133,0.8221394419670105,9.259748514523652e-05,1.478802000000087
27,0.3349045506782002,0.5367721150376205,0.8169556840077071,0.8182204961776733,8.190142503906796e-05,1.4839856999999483
28,0.33780388285716373,0.5489271716116021,0.8208092485549133,0.8226927518844604,7.162521529260765e-05,1.475600600000007
29,0.3280177215735118,0.5353749147499687,0.8208092485549133,0.8228337168693542,6.183221215612902e-05,1.4778544000000693
30,0.337718209458722,0.535109706467057,0.8131021194605009,0.8143214583396912,5.258279275047245e-05,1.4733209000000898
31,0.3225870554645856,0.5301394235192006,0.8227360308285164,0.8243837356567383,4.393398282201786e-05,1.4773585000000367
32,0.3321321602496836,0.5358297791554519,0.8227360308285164,0.8240249156951904,3.5939105159995345e-05,1.4881787000001623
33,0.33366068535380894,0.5292371276026746,0.8246628131021194,0.8262125253677368,2.8647450843757884e-05,1.463970700000118
