model,seed,classifier,species,target_label_accuracy,species_recall,species_f1,macro_f1,mean_confidence,mean_entropy,exact_train_duplicate_count,pool_unique_count,frechet_mean,frechet_std,frechet_min,frechet_max,precision_mean,precision_std,precision_min,precision_max,recall_mean,recall_std,recall_min,recall_max,density_mean,density_std,density_min,density_max,coverage_mean,coverage_std,coverage_min,coverage_max,generated_diversity_mean,generated_diversity_std,generated_diversity_min,generated_diversity_max,real_diversity_mean,real_diversity_std,real_diversity_min,real_diversity_max,diversity_ratio_mean,diversity_ratio_std,diversity_ratio_min,diversity_ratio_max,diversity_delta_mean,diversity_delta_std,diversity_delta_min,diversity_delta_max,resamples,sample_size,real_time_gradient_energy,real_frequency_gradient_energy,real_dynamic_range,real_active_bin_fraction,real_pixel_mean,real_pixel_std,generated_time_gradient_energy,generated_frequency_gradient_energy,generated_dynamic_range,generated_active_bin_fraction,generated_pixel_mean,generated_pixel_std,pixel_distribution_wasserstein,pixel_mean_delta,pixel_std_delta
diffusion,42,crnn,Northern Cardinal,1.0,1.0,0.5161290322580645,0.19278375149342888,0.8433196544647217,0.4504561722278595,0,600,321.8137143190328,8.285620645120044,298.0914077764616,342.4968810645725,0.0296484375,0.043714775589053984,0.0,0.296875,0.0,0.0,0.0,0.0,0.005945312499999999,0.00879527933047605,0.0,0.0609375,0.0081640625,0.004783197917075282,0.0,0.0234375,4.537011864152876,0.07984720274167144,4.363580347548633,4.751430602963403,14.689960044822678,0.2522233898755813,14.004194437481232,15.341000606321506,0.3089445811550922,0.007719479779655136,0.2886913217912326,0.3328766517301872,-10.152948180669803,0.266600210878843,-10.84469144688384,-9.369607063969465,200,128,0.10772064328193665,0.07214684784412384,1.963108777999878,0.9208227086950231,-0.2649890184402466,0.38663268089294434,0.3141242265701294,0.285738468170166,2.0,0.6506631469726563,-0.3879721760749817,0.5584498643875122,0.20987739007280326,-0.12298315763473511,0.17181718349456787
diffusion,42,crnn,Song Sparrow,0.035,0.035,0.06222222222222222,0.19278375149342888,0.8433196544647217,0.4504561722278595,0,600,523.9694463561398,8.415483497259771,501.5654748578692,544.1667071028614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.000650575170004,0.16092325713370323,7.583555774567879,8.360668647682521,11.246990108290026,0.3385243342409587,9.960559356853803,11.979264109082074,0.7120340260787162,0.026656525556112757,0.6526347196739283,0.8156667680808124,-3.2463395331200218,0.3836218724884557,-4.137888013132903,-1.836062097971766,200,128,0.10300274938344955,0.0745122954249382,1.8739871978759766,0.9624747810782966,-0.2249831110239029,0.3361722230911255,0.3292256295681,0.31357505917549133,2.0,0.6276071166992188,-0.38254314661026,0.5969905257225037,0.29872536108951375,-0.15756003558635712,0.2608183026313782
diffusion,123,crnn,American Robin,0.945,0.945,0.9379652605459057,0.9263960217657726,0.9285311698913574,0.23391474783420563,0,600,25.645834360494334,1.8044187192755272,21.085441647677563,30.85597090418309,0.5275390625,0.03451406511636418,0.421875,0.625,0.8053125,0.03477454530624781,0.6953125,0.8828125,0.27,0.0257436888519015,0.1875,0.35,0.5080859375,0.03446462074549053,0.4140625,0.6015625,10.232388044012415,0.2913968174744558,9.44448387744957,10.852531309915964,9.745044488540778,0.17946119026346755,9.167828180006074,10.094592599237142,1.050393596170853,0.03651327020629773,0.964210183683426,1.1302634701416512,0.48734355547163793,0.34916579859049657,-0.3591496041664559,1.2319881449264418,200,128,0.09239374101161957,0.06993505358695984,1.965071439743042,0.8635573814655172,-0.40093982219696045,0.3748542070388794,0.07808175683021545,0.06044236198067665,1.9632450342178345,0.7297872924804687,-0.316184401512146,0.5392212271690369,0.17882813702328035,0.08475542068481445,0.16436702013015747
diffusion,123,crnn,Northern Cardinal,0.845,0.845,0.9159891598915989,0.9263960217657726,0.9285311698913574,0.23391474783420563,0,600,34.99932148170393,3.3067224896062384,26.825420746569364,44.443823453455124,0.836640625,0.03147677999140815,0.75,0.9140625,0.9016796875,0.044105790789326665,0.7421875,0.9921875,0.5014453125,0.03727158288933374,0.4046875,0.6375,0.6240234375,0.03963491943707925,0.5078125,0.734375,14.933091922040285,0.34158473100751635,14.037574706197892,15.76538379952537,14.710953095142223,0.23477578451812356,14.046207943271414,15.310751910674105,1.0153545721967832,0.02819811798061324,0.9396908838151651,1.083601241098571,0.2221388268980627,0.41248708383349486,-0.9104859374598444,1.2163198066286913,200,128,0.10772064328193665,0.07214684784412384,1.963108777999878,0.9208227086950231,-0.2649890184402466,0.38663268089294434,0.08607914298772812,0.054902348667383194,1.8463873863220215,0.8363348388671875,-0.2218773066997528,0.5001133680343628,0.12311322322397517,0.043111711740493774,0.11348068714141846
diffusion,123,crnn,Song Sparrow,0.99,0.99,0.9252336448598131,0.9263960217657726,0.9285311698913574,0.23391474783420563,0,600,54.781975423476645,6.025621452744216,42.23507349391055,73.54120886496486,0.379140625,0.04744025548385826,0.265625,0.53125,0.832265625,0.03995839778211136,0.7109375,0.921875,0.1471015625,0.02051078417539887,0.1046875,0.209375,0.3545703125,0.03865346062076329,0.234375,0.4375,10.490674450724523,0.2652351306611489,9.565346813677863,11.125277067174505,11.258260889942196,0.3274817308782784,10.464872975545621,12.066991232125334,0.9326467955036499,0.037023729988154654,0.8396044493553793,1.0297803327903756,-0.7675864392176746,0.43336337253729607,-1.8997399352511017,0.31205466364323087,200,128,0.10300274938344955,0.0745122954249382,1.8739871978759766,0.9624747810782966,-0.2249831110239029,0.3361722230911255,0.07175423949956894,0.05729106068611145,1.960539698600769,0.6653176879882813,-0.40599364042282104,0.5536415576934814,0.2734758140221991,-0.18101052939891815,0.21746933460235596
diffusion,777,crnn,American Robin,0.935,0.935,0.935,0.9312510774689731,0.9395730495452881,0.21340470016002655,0,600,32.45357588249545,2.2287029752959566,24.57962802737736,37.71095429885551,0.4790625,0.030713037494044006,0.390625,0.6015625,0.8058203125,0.03969260563323947,0.7109375,0.8828125,0.2533203125,0.023857438437046866,0.1859375,0.3421875,0.4918359375,0.038610747539937734,0.375,0.609375,10.316731374765695,0.2973309528916157,9.394993673256067,11.118266921507479,9.715201764929287,0.19969832942375157,9.022753468668656,10.070077649717636,1.0624209726368758,0.039331067772011875,0.9540147266964993,1.2009210752583113,0.6015296098364088,0.3701257262592233,-0.4528560615047841,1.8601506717647531,200,128,0.09239374101161957,0.06993505358695984,1.965071439743042,0.8635573814655172,-0.40093982219696045,0.3748542070388794,0.0781417191028595,0.06062135100364685,1.9498167037963867,0.7298324584960938,-0.2980647385120392,0.5618197917938232,0.2005942460864481,0.10287508368492126,0.18696558475494385
diffusion,777,crnn,Northern Cardinal,0.86,0.86,0.9197860962566845,0.9312510774689731,0.9395730495452881,0.21340470016002655,0,600,39.35052135831461,3.5296391065353467,30.573551227584925,49.41935015389131,0.829140625,0.027870740535539625,0.75,0.9140625,0.8513671875,0.07793805168327289,0.609375,0.9609375,0.54028125,0.040758309492833086,0.425,0.6703125,0.643828125,0.04015960900690284,0.5234375,0.734375,14.369877011121334,0.3651511594658464,13.515291567596469,15.270511256263225,14.712203468706951,0.20003139351661184,14.178747930583157,15.381774364747354,0.9769050821193497,0.02792254182159314,0.9125360918503318,1.0384333726893915,-0.3423264575856123,0.4128506680672008,-1.3094933248295852,0.5553331396920029,200,128,0.10772064328193665,0.07214684784412384,1.963108777999878,0.9208227086950231,-0.2649890184402466,0.38663268089294434,0.08321800082921982,0.0527181476354599,1.8353517055511475,0.8134423828125,-0.27506062388420105,0.48760786652565,0.10506564382350804,-0.010071605443954468,0.10097518563270569
diffusion,777,crnn,Song Sparrow,1.0,1.0,0.9389671361502347,0.9312510774689731,0.9395730495452881,0.21340470016002655,0,600,57.3653070759804,5.721086186884775,44.6587599990914,73.21084256523662,0.38484375,0.045817746131305535,0.265625,0.546875,0.7425,0.03937796610827076,0.6328125,0.8125,0.15474218750000002,0.023118578438752185,0.090625,0.2578125,0.2962109375,0.035050550379048466,0.1875,0.3828125,10.650293710835035,0.24488937667428032,9.971678743872527,11.452037634137339,11.267015996891764,0.2924121980256439,10.298808025211367,11.985018615315687,0.9459207078106912,0.03343416027550206,0.8537165927231923,1.0170576425033127,-0.6167222860567295,0.3879819006315522,-1.7086362797171901,0.18929499110263137,200,128,0.10300274938344955,0.0745122954249382,1.8739871978759766,0.9624747810782966,-0.2249831110239029,0.3361722230911255,0.06821724027395248,0.05384832248091698,1.9506856203079224,0.6280032348632812,-0.3871838450431824,0.5811342000961304,0.28111587218563966,-0.16220073401927948,0.24496197700500488
vae_v3,42,residual,American Robin,1.0,1.0,1.0,0.9883326770464173,0.9192094206809998,0.27491724491119385,0,600,70.27484610228873,3.2643103975981944,60.20048757618285,78.83896976846222,0.7161328125,0.03069822924784686,0.6328125,0.796875,0.65765625,0.051980399750566016,0.53125,0.8125,0.46350781250000006,0.03537334301119321,0.38125,0.55,0.4687109375,0.031352860512862915,0.3828125,0.546875,18.767546455424036,0.36291230303280425,17.790945106577954,19.691071982930318,19.216446516213253,0.26121388833960507,18.36382718457227,19.76662482262863,0.9768026312877777,0.022379794085097944,0.9244647668494541,1.033573663789466,-0.44890006078921824,0.43165485794662894,-1.4660077713954571,0.6282780196839965,200,128,0.09239374101161957,0.06993505358695984,1.965071439743042,0.8635573814655172,-0.40093982219696045,0.3748542070388794,0.07624158263206482,0.041217681020498276,1.9790312051773071,0.8940579223632813,-0.32464832067489624,0.3721502721309662,0.07685974643085938,0.07629150152206421,-0.002703934907913208
vae_v3,42,residual,Northern Cardinal,0.975,0.975,0.982367758186398,0.9883326770464173,0.9192094206809998,0.27491724491119385,0,600,113.88495457308838,9.34938336830228,94.69769341687406,143.3947514193841,0.72328125,0.04213614150038184,0.6171875,0.84375,0.90265625,0.027004752076924925,0.8046875,0.9609375,0.4027265625,0.03979541620156299,0.2953125,0.51875,0.583671875,0.04071632504194703,0.4609375,0.6875,25.363769613380153,0.36509052348281057,24.139315067192733,26.37540797357049,25.764039559727816,0.31063278026569435,24.97138522019626,26.635754052240667,0.9846053768156167,0.018430277025922714,0.9344896313473525,1.03171201555378,-0.4002699463476624,0.47794013603098856,-1.6922343234500836,0.7964601867048842,200,128,0.10772064328193665,0.07214684784412384,1.963108777999878,0.9208227086950231,-0.2649890184402466,0.38663268089294434,0.08884792029857635,0.04326741397380829,1.9323846101760864,0.956768798828125,-0.17286941409111023,0.3472309708595276,0.09656905133916877,0.09211960434913635,-0.03940171003341675
vae_v3,42,residual,Song Sparrow,0.99,0.99,0.9826302729528535,0.9883326770464173,0.9192094206809998,0.27491724491119385,0,600,51.84730143384746,5.319344036953826,38.70470128906166,70.25028827525007,0.73578125,0.032995013161539286,0.625,0.8203125,0.9040625,0.02378382113145542,0.8203125,0.953125,0.5279375000000001,0.04394433686451886,0.409375,0.6375,0.7594140625,0.04228101766738583,0.6015625,0.8671875,20.768086831554825,0.3610903267931223,19.750222246603872,21.60538330570898,19.667585002176853,0.27536165314327965,18.896253956219923,20.366538282192558,1.056162245937375,0.023607165148222427,0.9819469640718603,1.1261641603535704,1.1005018293779696,0.45518196724676274,-0.3660424565988336,2.420450889705119,200,128,0.10300274938344955,0.0745122954249382,1.8739871978759766,0.9624747810782966,-0.2249831110239029,0.3361722230911255,0.07817036658525467,0.040938280522823334,1.9416290521621704,0.8899484252929688,-0.2761365473270416,0.38236379623413086,0.05320509392805771,-0.05115343630313873,0.04619157314300537
vae_v3,123,residual,American Robin,1.0,1.0,1.0,0.9833295824893935,0.919731855392456,0.2742236256599426,0,600,81.53057965800393,4.205878463810338,72.4876618668165,93.21899373404872,0.7284375,0.038219066444471594,0.5859375,0.8125,0.641328125,0.06409509565712383,0.40625,0.7734375,0.4552734375,0.037466758422779224,0.3375,0.54375,0.4355078125,0.03859247287599638,0.328125,0.5234375,18.80565751422881,0.36090572186507663,17.777182065798122,19.678735588953824,19.24735291359185,0.24009795591640484,18.3388967616259,19.78092782018389,0.9772017398264259,0.022292909752188422,0.9142812026866878,1.0296202528161504,-0.4416953993630397,0.4316321937455993,-1.6817991239537093,0.551144673637932,200,128,0.09239374101161957,0.06993505358695984,1.965071439743042,0.8635573814655172,-0.40093982219696045,0.3748542070388794,0.0753205195069313,0.041060734540224075,1.9745631217956543,0.9081936645507812,-0.29431965947151184,0.374306857585907,0.10742404134586603,0.10662016272544861,-0.0005473494529724121
vae_v3,123,residual,Northern Cardinal,0.96,0.96,0.9746192893401016,0.9833295824893935,0.919731855392456,0.2742236256599426,0,600,118.69232626609106,9.76805115013822,95.60754110845365,151.598978759223,0.6996875,0.04395506722765234,0.5703125,0.828125,0.851640625,0.033513630429194,0.734375,0.9140625,0.4100625,0.04556983224187647,0.2859375,0.5375,0.5428125,0.03972784495253756,0.4296875,0.625,25.841465505648586,0.3501714476187939,25.001111367571056,26.69216337694499,25.787477359691476,0.3374941875414531,24.853636861622206,26.542200316438574,1.0022712732117496,0.019246346239729293,0.9581296794485079,1.0482051530026448,0.05398814595710913,0.4952865568099941,-1.0978527071583315,1.213989046726109,200,128,0.10772064328193665,0.07214684784412384,1.963108777999878,0.9208227086950231,-0.2649890184402466,0.38663268089294434,0.0870797336101532,0.04205574467778206,1.9364219903945923,0.955400390625,-0.18866083025932312,0.34339439868927,0.08304626423301122,0.07632818818092346,-0.043238282203674316
vae_v3,123,residual,Song Sparrow,0.99,0.99,0.9753694581280788,0.9833295824893935,0.919731855392456,0.2742236256599426,0,600,48.68201175796788,4.447238485549486,37.7766339698471,60.670405889178085,0.8065625,0.029422456453896014,0.71875,0.875,0.85421875,0.02920482555574003,0.765625,0.9140625,0.5589999999999999,0.04239570922263183,0.4421875,0.659375,0.740703125,0.03996975622797811,0.625,0.828125,20.22693686434773,0.34056183814283747,19.20690992277109,21.04030872689973,19.62495191785691,0.3315989918905386,18.652780409344057,20.309060131978836,1.0309992921658224,0.025857814111215877,0.961707484347916,1.0917723167843096,0.6019849464908195,0.49946600450310846,-0.7647657014383853,1.7462794268893518,200,128,0.10300274938344955,0.0745122954249382,1.8739871978759766,0.9624747810782966,-0.2249831110239029,0.3361722230911255,0.07718333601951599,0.04091859981417656,1.935410737991333,0.895850830078125,-0.2693517208099365,0.3775254189968109,0.04598595012318003,-0.04436860978603363,0.041353195905685425
vae_v3,777,residual,American Robin,1.0,1.0,1.0,0.991666197890298,0.9235396385192871,0.26493871212005615,0,600,73.67987110440407,4.086089053551911,62.084443069981425,85.98179924868562,0.7456640625,0.03352925344977637,0.640625,0.828125,0.58015625,0.06128710834924061,0.4140625,0.75,0.4969765625,0.03731571050128784,0.3703125,0.5953125,0.4352734375,0.02596880182533575,0.3671875,0.4921875,18.496174032298573,0.34398749755676206,17.36283302226668,19.29740877311016,19.194987680415988,0.27579330039915473,18.257434366471305,19.80874814485586,0.9637619907002545,0.021309117928320322,0.9088450577903995,1.0167089191163123,-0.6988136481174178,0.41381113311760803,-1.781131634570226,0.3050619941007504,200,128,0.09239374101161957,0.06993505358695984,1.965071439743042,0.8635573814655172,-0.40093982219696045,0.3748542070388794,0.07592697441577911,0.04131688177585602,1.9717893600463867,0.906717529296875,-0.3140507638454437,0.36336150765419006,0.08758499961910825,0.08688905835151672,-0.011492699384689331
vae_v3,777,residual,Northern Cardinal,0.98,0.98,0.9874055415617129,0.991666197890298,0.9235396385192871,0.26493871212005615,0,600,131.20617595657797,9.048524426394428,112.63618559223667,165.2448937854047,0.7234765625,0.0518867189635397,0.609375,0.84375,0.81921875,0.056184312217775007,0.640625,0.921875,0.40533593749999997,0.045490244842648006,0.2984375,0.5140625,0.521796875,0.04183832384243059,0.375,0.640625,24.57324726390887,0.3075197973115339,23.42827798652165,25.457008181522006,25.802582687400736,0.3420601661100707,24.91525461842265,26.56257166341578,0.9525158197424578,0.016978907126444138,0.9032824627942252,0.9990154391531704,-1.2293354234918634,0.4491547697540939,-2.508545710960888,-0.024553408556741374,200,128,0.10772064328193665,0.07214684784412384,1.963108777999878,0.9208227086950231,-0.2649890184402466,0.38663268089294434,0.08677694201469421,0.04324914142489433,1.9404224157333374,0.9531072998046874,-0.19651935994625092,0.33963096141815186,0.0824942865395787,0.06846965849399567,-0.04700171947479248
vae_v3,777,residual,Song Sparrow,0.995,0.995,0.9875930521091811,0.991666197890298,0.9235396385192871,0.26493871212005615,0,600,55.89892946257523,5.627503758824138,42.88066139209732,75.85680646171599,0.7455078125,0.03206802204295317,0.6640625,0.8359375,0.8321875,0.03352250647909108,0.7421875,0.9140625,0.5155625,0.043033503914634404,0.3765625,0.6453125,0.6722265625,0.040297663380112106,0.5390625,0.7890625,19.490021246749443,0.3241021112077871,18.72786199797397,20.326083663900633,19.637398437337517,0.2983895372719824,18.89745041767899,20.330638608911965,0.9926921798322544,0.02094028835779843,0.9386216463895802,1.0603439606222533,-0.14737719058807244,0.41223603868511904,-1.224735365365376,1.1567533156875385,200,128,0.10300274938344955,0.0745122954249382,1.8739871978759766,0.9624747810782966,-0.2249831110239029,0.3361722230911255,0.07896027714014053,0.04024229198694229,1.9431025981903076,0.904942626953125,-0.27484360337257385,0.3635963499546051,0.05142032233753591,-0.04986049234867096,0.027424126863479614
