epoch,train_loss,val_loss,val_accuracy,val_macro_f1,lr,seconds
1,1.004266834921307,1.1931755460066602,0.3468208092485549,0.22494730353355408,0.0003,16.386494200000016
2,0.7121435602506002,0.9621675618581459,0.5626204238921002,0.5330988168716431,0.00029953760005996916,1.493223000000171
3,0.48123425162500805,0.6881934844804407,0.7514450867052023,0.7374305725097656,0.00029815325108927063,1.4847420999999486
4,0.38945433911350036,0.4905740799012671,0.8362235067437379,0.8371157646179199,0.0002958554880596515,1.5217303999997966
5,0.3476629869805442,0.7659932056833094,0.7514450867052023,0.7434508800506592,0.00029265847744427303,1.5003343999999288
6,0.32238156845172244,0.5506517387538976,0.8053949903660886,0.8071872591972351,0.000288581929876693,1.4715716000000612
7,0.2996985933019055,0.4199417190400162,0.8709055876685935,0.8710376024246216,0.0002836509786282552,1.5062560999999732
8,0.279987420886755,0.4999294027198027,0.8477842003853564,0.8452380895614624,0.00027789602465311383,1.4996555000000171
9,0.2806295135782825,0.4950462177769067,0.8439306358381503,0.8426167964935303,0.0002713525491562421,1.4990324000000328
10,0.2642967448466354,0.5164732868731137,0.8458574181117534,0.8474316596984863,0.00026406089484000466,1.5061915999999655
11,0.26236261054873466,0.5467593316168224,0.8227360308285164,0.8211833238601685,0.0002560660171779821,1.5155187999998816
12,0.25300688710477615,0.4819264562373446,0.8535645472061657,0.8526684641838074,0.0002474172072495276,1.479477400000178
13,0.24806759796208805,0.44899485106642767,0.8766859344894027,0.8757017850875854,0.000238167787843871,1.4921063000001595
14,0.2431429976390468,0.4467471864411826,0.8747591522157996,0.8742426633834839,0.00022837478470739232,1.4675230000000283
15,0.23719283814231554,0.44416765762432003,0.8709055876685935,0.87114018201828,0.000218098574960932,1.490908399999853
16,0.22533280154069266,0.4568902455083667,0.8709055876685935,0.8693351745605469,0.00020740251485476348,1.508857799999987
17,0.2368055163986153,0.926921208182741,0.7129094412331407,0.7117692232131958,0.00019635254915624213,1.5077713000000585
18,0.23351050747765434,0.45566555220267674,0.8747591522157996,0.8728582859039307,0.00018501680457838585,1.4850547999999435
19,0.2251768588191933,0.4550775707571952,0.8709055876685935,0.8691186308860779,0.00017346516975603465,1.5107126000000335
20,0.2185179508394665,0.3979316864858932,0.8940269749518305,0.8926369547843933,0.00016176886435917675,1.4895748999999796
21,0.2128289747569296,0.44775043643278883,0.882466281310212,0.8816633224487305,0.00015,1.4898889999999483
22,0.21003092577060065,0.4158696179100544,0.8921001926782274,0.8904075622558594,0.00013823113564082325,1.4928535999999895
23,0.21051729967196783,0.5226778226665908,0.859344894026975,0.8604986071586609,0.00012653483024396538,1.4958758000000216
24,0.20721208055814108,0.4756291552890013,0.8766859344894027,0.8737567663192749,0.00011498319542161417,1.5033421000000544
25,0.20198319479823112,0.48600962178096146,0.861271676300578,0.8612663745880127,0.00010364745084375787,1.4889166000000387
26,0.20537015299002329,0.4536216286565527,0.8882466281310212,0.8876204490661621,9.259748514523652e-05,1.497281300000168
27,0.19583052024245262,0.4956000597720431,0.8651252408477842,0.8645340800285339,8.190142503906796e-05,1.4889405000001261
28,0.1961838226351473,0.524791056365636,0.859344894026975,0.8589602708816528,7.162521529260765e-05,1.487297000000126
