epoch,train_loss,val_loss,val_accuracy,val_macro_f1,lr,seconds
1,0.9729806168211831,1.2618219092172465,0.3198458574181118,0.1714678406715393,0.0003,16.57013669999992
2,0.6828528642654419,0.9506918882129279,0.649325626204239,0.6105048656463623,0.00029953760005996916,1.4782404000000042
3,0.4456120514207416,0.5541628441828983,0.791907514450867,0.7937561869621277,0.00029815325108927063,1.5076196999998501
4,0.3632044585214721,0.5939046606163069,0.7957610789980732,0.7896695137023926,0.0002958554880596515,1.5171508000000813
5,0.34096800660093624,0.6473643822247352,0.7552986512524085,0.7394577860832214,0.00029265847744427303,1.4894460999998955
6,0.30397361516952515,0.5574547297003641,0.8188824662813102,0.8198469877243042,0.000288581929876693,1.4844560999999885
7,0.29200662879480255,0.45373773172870996,0.8554913294797688,0.856269121170044,0.0002836509786282552,1.508137700000134
8,0.27574992759360206,0.44889781424535263,0.8728323699421965,0.8710088133811951,0.00027789602465311383,1.51199779999979
9,0.28065894378556144,0.6064455256526411,0.8169556840077071,0.8161869049072266,0.0002713525491562421,1.5057592000000568
10,0.26245880002776784,0.529379636680919,0.8400770712909441,0.8407130241394043,0.00026406089484000466,1.4872020000000248
11,0.2686756770643923,0.3830487258976365,0.9017341040462428,0.9001173973083496,0.0002560660171779821,1.5018162000001212
12,0.2513516628079944,0.4329255024592082,0.8631984585741811,0.8644527196884155,0.0002474172072495276,1.4833931000000575
13,0.2384589095082548,0.4904924563934348,0.8631984585741811,0.862506628036499,0.000238167787843871,1.4956429000001208
14,0.23390116708146202,0.5166773746698119,0.8439306358381503,0.8437566161155701,0.00022837478470739232,1.5089302999999745
15,0.23132033397754034,0.4763048261920841,0.882466281310212,0.8816542029380798,0.000218098574960932,1.4819617000000562
16,0.2362001227835814,0.4082997631934796,0.8863198458574181,0.8852145075798035,0.00020740251485476348,1.4922977000001083
17,0.23124356981780794,0.46912655871727565,0.8631984585741811,0.8608472347259521,0.00019635254915624213,1.5110249999997905
18,0.22266214961806932,0.42211349558279004,0.8959537572254336,0.8967711329460144,0.00018501680457838585,1.508971800000154
19,0.2191623461743196,0.38178309666168714,0.8998073217726397,0.8981127738952637,0.00017346516975603465,1.4846683999999186
