epoch,train_loss,val_loss,val_accuracy,val_macro_f1,lr,seconds
1,0.8280297964811325,1.12360639941945,0.4393063583815029,0.33739930391311646,0.0003,21.048369999999977
2,0.4600811120536592,0.6261436584942144,0.791907514450867,0.7928862571716309,0.00029953760005996916,1.44449869999994
3,0.40352563477224773,0.5527318416303293,0.8227360308285164,0.8188399076461792,0.00029815325108927063,1.442947699999877
4,0.3370441318386131,0.4223591941399841,0.8728323699421965,0.8734568357467651,0.0002958554880596515,1.4658524999999827
5,0.3323350391454167,0.8158512157971229,0.7052023121387283,0.690990686416626,0.00029265847744427303,1.4569496999999956
6,0.3090217262506485,0.6102738028431673,0.7842003853564548,0.7772290110588074,0.000288581929876693,1.4884738000000652
7,0.2988600093457434,0.4365497415235736,0.882466281310212,0.8834206461906433,0.0002836509786282552,1.4359360000000834
8,0.28172266690267456,0.43121983194167446,0.8786127167630058,0.8766140341758728,0.00027789602465311383,1.4032088000001295
9,0.27912575792935157,0.3850186197858785,0.9210019267822736,0.9204996824264526,0.0002713525491562421,1.4540537000000313
10,0.2696516364812851,0.6978388073816465,0.7842003853564548,0.7859086394309998,0.00026406089484000466,1.455348800000138
11,0.26702387341194683,0.5603380781492516,0.8131021194605009,0.8125300407409668,0.0002560660171779821,1.4598166000000674
12,0.2542369220819738,0.3916376263534862,0.8959537572254336,0.8942633867263794,0.0002474172072495276,1.4115452999999434
13,0.24388173636462954,0.4777881068703297,0.8747591522157996,0.8715233206748962,0.000238167787843871,1.4276460999999472
14,0.23251285817888048,0.5075823544077791,0.8439306358381503,0.8373692035675049,0.00022837478470739232,1.4544545999999627
15,0.23266091694434485,0.5734916163432575,0.815028901734104,0.80970299243927,0.000218098574960932,1.4673331000001326
16,0.2337186121278339,0.41672868558666837,0.8921001926782274,0.8913764953613281,0.00020740251485476348,1.3955556999999317
17,0.23059228931864104,0.5646674556079857,0.8342967244701349,0.8353320360183716,0.00019635254915624213,1.4321723999998994
